Province,District,Division,Date,Houses Damaged,Affected,Deaths,Month,NE_Monsoon,Hist_Avg_Affected
Northern,Jaffna,Valikamam South -West (Sandili,2005-12-29,10,525,0,12,1,386.0673076923077
Northern,Jaffna,Valikamam South -West (Sandili,2005-12-29,0,85,0,12,1,386.0673076923077
Northern,Jaffna,Valikamam South -West (Sandili,2005-12-29,0,450,0,12,1,386.0673076923077
Northern,Jaffna,Valikamam South -West (Sandili,2005-12-29,125,975,0,12,1,386.0673076923077
Northern,Jaffna,Valikamam South -West (Sandili,2005-12-29,4,25,0,12,1,386.0673076923077
Northern,Jaffna,Valikamam South -West (Sandili,2005-12-29,54,275,0,12,1,386.0673076923077
Northern,Jaffna,Valikamam South -West (Sandili,2006-12-20,54,355,0,12,1,386.0673076923077
Northern,Jaffna,Valikamam South -West (Sandili,2006-12-20,10,200,0,12,1,386.0673076923077
Northern,Jaffna,Valikamam South -West (Sandili,2006-12-20,6,400,0,12,1,386.0673076923077
Northern,Jaffna,Valikamam South -West (Sandili,2006-12-20,60,500,0,12,1,386.0673076923077
Northern,Jaffna,Valikamam South -West (Sandili,2006-12-20,4,340,0,12,1,386.0673076923077
Northern,Jaffna,Valikamam South -West (Sandili,2006-12-20,140,950,0,12,1,386.0673076923077
Northern,Jaffna,Valikamam South -West (Sandili,2006-12-20,3,15,0,12,1,386.0673076923077
Northern,Jaffna,Valikamam South -West (Sandili,2006-12-20,150,1170,0,12,1,386.0673076923077
Northern,Jaffna,Valikamam South -West (Sandili,2006-12-20,0,140,0,12,1,386.0673076923077
Eastern,Ampara,Sayinthamarathu,2003-12-16,16,21186,0,12,1,9378.5
Western,Kalutara,Panadura,2008-04-29,0,0,0,4,0,1939.439024390244
Western,Kalutara,Ingiriya,2008-04-29,0,0,0,4,0,2755.153846153846
Western,Kalutara,Dodangoda,2008-04-30,0,0,0,4,0,7051.071428571428
Western,Kalutara,Bulathsinhala,2008-04-29,0,0,0,4,0,2419.6133333333332
Western,Kalutara,Madurawala,2008-04-30,0,15,0,4,0,3913.6875
Western,Kalutara,Kalutara,2008-05-02,2,228,0,5,0,3989.5263157894738
Western,Kalutara,Palindanuwara,2008-04-29,1,10,0,4,0,817.358024691358
Western,Kalutara,Mathugama,2008-04-29,0,60,0,4,0,903.5714285714286
Sabaragamuwa,Kegalle,Yatiyanthota,2008-04-29,57,168,0,4,0,33.733333333333334
Sabaragamuwa,Kegalle,Dehiovita,2008-04-29,15,1500,0,4,0,372.2307692307692
Sabaragamuwa,Kegalle,Deraniyagala,2008-04-29,0,700,0,4,0,147.9090909090909
Sabaragamuwa,Kegalle,Ruwanwella,2008-04-29,0,24,0,4,0,295.2307692307692
Southern,Galle,Thawalama,2008-04-28,0,125,0,4,0,3613.9411764705883
North-Central,Anuradhapura,Thambuttegama,2007-11-04,5,39,0,11,0,163.4375
North-Central,Anuradhapura,Thalawa,2007-11-04,1,10,0,11,0,388.1666666666667
North-Central,Anuradhapura,Nuwaragam Palatha Central,2008-03-23,0,20,0,3,0,266.6923076923077
North-Central,Anuradhapura,Thirappane,2008-03-23,0,50,0,3,0,305.3333333333333
Uva,Badulla,Soranathota,2008-03-13,3,15,0,3,0,19.333333333333332
Uva,Badulla,Badulla,2008-03-13,115,830,0,3,0,138.25
Western,Gampaha,Kelaniya,2008-04-28,0,600,0,4,0,4041.2289156626507
Western,Gampaha,Kelaniya,2008-04-28,0,1850,0,4,0,4041.2289156626507
Western,Gampaha,Kelaniya,2008-04-28,0,849,0,4,0,4041.2289156626507
Western,Gampaha,Kelaniya,2008-04-28,0,1250,0,4,0,4041.2289156626507
Western,Gampaha,Kelaniya,2008-04-28,0,460,0,4,0,4041.2289156626507
Western,Gampaha,Kelaniya,2008-04-28,0,525,0,4,0,4041.2289156626507
Western,Gampaha,Kelaniya,2008-04-28,0,650,0,4,0,4041.2289156626507
Western,Gampaha,Kelaniya,2008-04-28,0,1550,0,4,0,4041.2289156626507
Western,Gampaha,Kelaniya,2008-04-28,0,450,0,4,0,4041.2289156626507
Western,Gampaha,Dompe,2008-04-28,0,40,0,4,0,184.044776119403
Western,Gampaha,Dompe,2008-04-28,0,18,0,4,0,184.044776119403
Western,Gampaha,Dompe,2008-04-28,0,67,0,4,0,184.044776119403
Western,Gampaha,Dompe,2008-04-28,0,18,0,4,0,184.044776119403
Western,Gampaha,Dompe,2008-04-28,0,32,0,4,0,184.044776119403
Western,Gampaha,Dompe,2008-04-28,0,12,0,4,0,184.044776119403
Western,Gampaha,Dompe,2008-04-28,0,118,0,4,0,184.044776119403
Western,Gampaha,Dompe,2008-04-28,0,35,0,4,0,184.044776119403
Western,Gampaha,Dompe,2008-04-28,0,30,0,4,0,184.044776119403
Western,Gampaha,Dompe,2008-04-28,0,29,0,4,0,184.044776119403
Western,Gampaha,Dompe,2008-04-28,0,417,0,4,0,184.044776119403
Western,Gampaha,Dompe,2008-04-28,0,65,0,4,0,184.044776119403
Western,Gampaha,Dompe,2008-04-28,0,12,0,4,0,184.044776119403
Western,Gampaha,Dompe,2008-04-28,0,13,0,4,0,184.044776119403
Western,Gampaha,Dompe,2008-04-28,0,51,0,4,0,184.044776119403
Western,Gampaha,Dompe,2008-04-28,0,140,0,4,0,184.044776119403
Western,Gampaha,Dompe,2008-04-28,0,96,0,4,0,184.044776119403
Western,Gampaha,Dompe,2008-04-28,0,17,0,4,0,184.044776119403
Western,Gampaha,Dompe,2008-04-28,1,5,0,4,0,184.044776119403
Western,Gampaha,Dompe,2008-04-28,0,3,0,4,0,184.044776119403
Western,Gampaha,Biyagama,2008-04-28,0,2000,0,4,0,2119.6724137931033
Western,Gampaha,Biyagama,2008-04-28,0,2250,0,4,0,2119.6724137931033
Western,Gampaha,Biyagama,2008-04-28,0,1800,0,4,0,2119.6724137931033
Western,Gampaha,Biyagama,2008-04-28,0,2500,0,4,0,2119.6724137931033
Western,Gampaha,Biyagama,2008-04-28,0,2511,0,4,0,2119.6724137931033
North-Central,Polonnaruwa,Lankapura,2007-12-15,0,154,0,12,1,899.1282051282051
Western,Gampaha,Biyagama,2008-04-28,0,500,0,4,0,2119.6724137931033
Western,Gampaha,Biyagama,2008-04-28,0,1450,0,4,0,2119.6724137931033
Western,Gampaha,Biyagama,2008-04-28,0,450,0,4,0,2119.6724137931033
Western,Gampaha,Biyagama,2008-04-28,0,600,0,4,0,2119.6724137931033
Western,Gampaha,Biyagama,2008-04-28,0,850,0,4,0,2119.6724137931033
Western,Gampaha,Biyagama,2008-04-28,0,329,0,4,0,2119.6724137931033
Western,Gampaha,Biyagama,2008-04-28,0,5,0,4,0,2119.6724137931033
Western,Gampaha,Biyagama,2008-04-28,0,151,0,4,0,2119.6724137931033
Western,Gampaha,Biyagama,2008-04-28,0,247,0,4,0,2119.6724137931033
Western,Colombo,Hanwella,2008-04-28,21,3302,0,4,0,834.5
Western,Colombo,Kaduwela,2008-04-28,0,1397,0,4,0,824.8507462686567
Western,Colombo,Kolonnawa,2008-04-28,0,11003,0,4,0,5371.8493150684935
Western,Colombo,Colombo,2008-04-28,0,2852,0,4,0,3815.3571428571427
Western,Gampaha,Katana,2008-03-14,0,149,0,3,0,2446.657894736842
Western,Gampaha,Katana,2008-03-14,0,51,0,3,0,2446.657894736842
Western,Gampaha,Katana,2008-03-14,0,2250,0,3,0,2446.657894736842
Western,Gampaha,Katana,2008-03-14,0,806,0,3,0,2446.657894736842
Northern,Vavuniya,Vavuniya(Tamil),2008-03-25,0,5,1,3,0,345.4117647058824
Western,Gampaha,Katana,2008-03-14,0,155,0,3,0,2446.657894736842
Eastern,Ampara,Ampara,2008-01-08,0,0,0,1,1,665.1538461538462
Eastern,Ampara,Akkaraipattu(Karunkoditivu),2008-01-08,56,32818,0,1,1,11996.90909090909
Eastern,Ampara,Addalachchenai,2008-01-06,0,24924,0,1,1,11400.545454545454
Western,Gampaha,Katana,2008-03-14,0,100,0,3,0,2446.657894736842
Eastern,Ampara,Alayadiwembu,2008-01-06,0,140,0,1,1,7969.933333333333
Eastern,Ampara,Pothuvil,2008-01-06,344,21150,2,1,1,10157.588235294117
Eastern,Ampara,Thirukkovil,2008-01-08,0,15566,0,1,1,11717.083333333334
Eastern,Ampara,Samanthurai,2008-01-06,25,33849,0,1,1,5257.785714285715
Eastern,Ampara,Karativu,2008-01-08,0,8898,0,1,1,7287.764705882353
Eastern,Ampara,Sayinthamarathu,2008-03-12,0,0,0,3,0,9378.5
Eastern,Ampara,Akkaraipattu(Karunkoditivu),2008-03-12,10,10057,0,3,0,11996.90909090909
Eastern,Ampara,Kalmunai Tamil,2008-03-12,0,0,0,3,0,9978.0
Eastern,Ampara,Alayadiwembu,2008-03-12,0,0,0,3,0,7969.933333333333
Eastern,Ampara,Karativu,2008-03-12,0,2518,0,3,0,7287.764705882353
Eastern,Ampara,Addalachchenai,2008-03-12,0,0,0,3,0,11400.545454545454
Eastern,Ampara,Pothuvil,2008-03-12,0,2836,0,3,0,10157.588235294117
Eastern,Ampara,Samanthurai,2008-03-12,0,300,0,3,0,5257.785714285715
Eastern,Ampara,Thirukkovil,2008-03-12,0,3030,0,3,0,11717.083333333334
Western,Gampaha,Negombo,2008-03-14,0,400,0,3,0,1473.128205128205
Western,Gampaha,Negombo,2008-03-14,0,0,0,3,0,1473.128205128205
Western,Gampaha,Negombo,2008-03-14,0,500,0,3,0,1473.128205128205
Uva,Badulla,Bandarawela,2008-06-08,8,57,0,6,0,82.11111111111111
Western,Gampaha,Negombo,2008-03-14,0,300,0,3,0,1473.128205128205
Western,Gampaha,Negombo,2008-03-14,0,190,0,3,0,1473.128205128205
Uva,Moneragala,Bibile,2008-03-12,1,5,1,3,0,32.36363636363637
Uva,Moneragala,Bibile,2008-03-12,2,10,0,3,0,32.36363636363637
Uva,Moneragala,Bibile,2008-03-12,3,15,0,3,0,32.36363636363637
Uva,Moneragala,Bibile,2008-03-12,4,20,0,3,0,32.36363636363637
Uva,Moneragala,Bibile,2008-03-12,1,5,0,3,0,32.36363636363637
Uva,Moneragala,Bibile,2008-03-12,1,5,0,3,0,32.36363636363637
Uva,Moneragala,Bibile,2008-03-12,0,5,1,3,0,32.36363636363637
Eastern,Trincomalee,Morawewa,2008-03-11,0,0,0,3,0,201.33333333333334
Eastern,Trincomalee,Kinniya,2008-03-12,0,465,0,3,0,1067.688524590164
Eastern,Trincomalee,Kinniya,2008-03-12,0,3300,0,3,0,1067.688524590164
Eastern,Trincomalee,Kinniya,2008-03-12,0,3435,0,3,0,1067.688524590164
Eastern,Trincomalee,Kinniya,2008-03-12,0,125,0,3,0,1067.688524590164
Eastern,Trincomalee,Kinniya,2008-03-12,0,2800,0,3,0,1067.688524590164
Eastern,Trincomalee,Kinniya,2008-03-12,0,250,0,3,0,1067.688524590164
Eastern,Trincomalee,Kinniya,2008-03-12,0,175,0,3,0,1067.688524590164
Eastern,Trincomalee,Kinniya,2008-03-12,0,50,0,3,0,1067.688524590164
Eastern,Trincomalee,Kinniya,2008-03-12,0,60,0,3,0,1067.688524590164
Eastern,Trincomalee,Kinniya,2008-03-12,0,250,0,3,0,1067.688524590164
Eastern,Trincomalee,Kinniya,2008-03-12,0,2750,0,3,0,1067.688524590164
Eastern,Trincomalee,Kinniya,2008-03-12,0,400,0,3,0,1067.688524590164
Eastern,Trincomalee,Trincomalee Town and Gravets,2008-03-12,0,390,0,3,0,635.2
Eastern,Trincomalee,Trincomalee Town and Gravets,2008-03-12,0,585,0,3,0,635.2
Eastern,Trincomalee,Trincomalee Town and Gravets,2008-03-12,0,250,0,3,0,635.2
Eastern,Trincomalee,Trincomalee Town and Gravets,2008-03-12,0,1320,0,3,0,635.2
Eastern,Trincomalee,Trincomalee Town and Gravets,2008-03-12,0,150,0,3,0,635.2
Eastern,Trincomalee,Trincomalee Town and Gravets,2008-03-12,0,3059,0,3,0,635.2
Eastern,Trincomalee,Trincomalee Town and Gravets,2008-03-12,0,278,0,3,0,635.2
Eastern,Trincomalee,Trincomalee Town and Gravets,2008-03-12,0,91,0,3,0,635.2
Eastern,Trincomalee,Trincomalee Town and Gravets,2008-03-12,0,1336,0,3,0,635.2
Eastern,Trincomalee,Trincomalee Town and Gravets,2008-03-12,0,120,0,3,0,635.2
Eastern,Trincomalee,Trincomalee Town and Gravets,2008-03-12,0,198,0,3,0,635.2
Eastern,Batticaloa,Manmunai North (Batti Town),2008-03-18,0,603,0,3,0,3220.090909090909
Eastern,Batticaloa,Manmunai North (Batti Town),2008-03-18,0,483,0,3,0,3220.090909090909
Eastern,Batticaloa,Manmunai North (Batti Town),2008-03-18,0,457,0,3,0,3220.090909090909
Eastern,Batticaloa,Manmunai North (Batti Town),2008-03-18,0,281,0,3,0,3220.090909090909
Eastern,Batticaloa,Manmunai North (Batti Town),2008-03-18,0,1944,0,3,0,3220.090909090909
Eastern,Batticaloa,Manmunai North (Batti Town),2008-03-18,0,2852,0,3,0,3220.090909090909
Eastern,Batticaloa,Manmunai North (Batti Town),2008-03-18,0,719,0,3,0,3220.090909090909
Eastern,Batticaloa,Manmunai North (Batti Town),2008-03-18,0,950,0,3,0,3220.090909090909
Eastern,Batticaloa,Manmunai North (Batti Town),2008-03-18,0,24,0,3,0,3220.090909090909
Eastern,Batticaloa,Manmunai North (Batti Town),2008-03-18,0,486,0,3,0,3220.090909090909
Eastern,Batticaloa,Manmunai North (Batti Town),2008-03-18,0,2406,0,3,0,3220.090909090909
Eastern,Batticaloa,Manmunai North (Batti Town),2008-03-18,0,427,0,3,0,3220.090909090909
Eastern,Batticaloa,Manmunai North (Batti Town),2008-03-18,0,575,0,3,0,3220.090909090909
Eastern,Batticaloa,Manmunai North (Batti Town),2008-03-18,0,999,0,3,0,3220.090909090909
Eastern,Batticaloa,Manmunai North (Batti Town),2008-03-18,0,1473,0,3,0,3220.090909090909
Eastern,Batticaloa,Manmunai North (Batti Town),2008-03-18,0,1210,0,3,0,3220.090909090909
Eastern,Batticaloa,Manmunai North (Batti Town),2008-03-18,0,768,0,3,0,3220.090909090909
Eastern,Batticaloa,Manmunai North (Batti Town),2008-03-18,0,1412,0,3,0,3220.090909090909
Eastern,Batticaloa,Manmunai North (Batti Town),2008-03-18,0,885,0,3,0,3220.090909090909
Eastern,Batticaloa,Manmunai North (Batti Town),2008-03-18,0,672,0,3,0,3220.090909090909
Eastern,Batticaloa,Manmunai North (Batti Town),2008-03-18,0,993,0,3,0,3220.090909090909
Eastern,Batticaloa,Manmunai North (Batti Town),2008-03-18,0,1204,0,3,0,3220.090909090909
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2008-03-18,0,208,0,3,0,3898.230769230769
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2008-03-18,0,376,0,3,0,3898.230769230769
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2008-03-18,0,121,0,3,0,3898.230769230769
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2008-03-18,0,578,0,3,0,3898.230769230769
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2008-03-18,0,1174,0,3,0,3898.230769230769
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2008-03-18,0,988,0,3,0,3898.230769230769
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2008-03-18,0,425,0,3,0,3898.230769230769
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2008-03-18,18,342,0,3,0,3898.230769230769
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2008-03-18,0,452,0,3,0,3898.230769230769
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2008-03-18,0,441,0,3,0,3898.230769230769
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2008-03-18,20,582,0,3,0,3898.230769230769
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2008-03-18,0,185,0,3,0,3898.230769230769
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2008-03-18,0,706,0,3,0,3898.230769230769
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2008-03-18,0,635,0,3,0,3898.230769230769
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2008-03-18,0,893,0,3,0,3898.230769230769
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2008-03-18,0,794,0,3,0,3898.230769230769
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2008-03-18,0,597,0,3,0,3898.230769230769
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2008-03-18,0,664,0,3,0,3898.230769230769
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2008-03-18,0,1410,0,3,0,3898.230769230769
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2008-03-18,0,506,0,3,0,3898.230769230769
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2008-03-18,0,566,0,3,0,3898.230769230769
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2008-03-18,0,1254,0,3,0,3898.230769230769
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2008-03-18,0,1216,0,3,0,3898.230769230769
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2008-03-18,0,350,0,3,0,3898.230769230769
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2008-03-18,0,821,0,3,0,3898.230769230769
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2008-03-18,0,996,0,3,0,3898.230769230769
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2008-03-18,0,790,0,3,0,3898.230769230769
Eastern,Batticaloa,Porativu Pattu (Ellavul),2008-03-18,0,1057,0,3,0,5730.132075471698
Eastern,Batticaloa,Porativu Pattu (Ellavul),2008-03-18,0,1019,0,3,0,5730.132075471698
Eastern,Batticaloa,Porativu Pattu (Ellavul),2008-03-18,0,948,0,3,0,5730.132075471698
Eastern,Batticaloa,Porativu Pattu (Ellavul),2008-03-18,0,743,0,3,0,5730.132075471698
Eastern,Batticaloa,Porativu Pattu (Ellavul),2008-03-18,0,1810,0,3,0,5730.132075471698
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,664,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,297,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,1447,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,1078,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,1028,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,727,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,471,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,910,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,920,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,1403,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,1074,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,917,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,788,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,809,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,1098,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,1405,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,610,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,1061,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,1472,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,1045,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,836,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,1025,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,1470,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,1260,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,1298,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,875,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,1350,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,1636,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,1165,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,1210,0,3,0,5104.213114754099
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,0,1880,0,3,0,5104.213114754099
Eastern,Batticaloa,Eravur Pattu (Chenkalady),2008-03-18,0,74,0,3,0,5449.964912280701
Eastern,Batticaloa,Eravur Pattu (Chenkalady),2008-03-18,0,986,0,3,0,5449.964912280701
Eastern,Batticaloa,Eravur Pattu (Chenkalady),2008-03-18,0,1352,0,3,0,5449.964912280701
Eastern,Batticaloa,Eravur Pattu (Chenkalady),2008-03-18,0,960,0,3,0,5449.964912280701
Eastern,Batticaloa,Eravur Pattu (Chenkalady),2008-03-18,0,895,0,3,0,5449.964912280701
Eastern,Batticaloa,Eravur Pattu (Chenkalady),2008-03-18,0,2642,0,3,0,5449.964912280701
Eastern,Batticaloa,Eravur Pattu (Chenkalady),2008-03-18,0,395,0,3,0,5449.964912280701
Eastern,Batticaloa,Eravur Pattu (Chenkalady),2008-03-18,0,1445,0,3,0,5449.964912280701
Eastern,Batticaloa,Eravur Pattu (Chenkalady),2008-03-18,0,1942,0,3,0,5449.964912280701
Eastern,Batticaloa,Eravur Pattu (Chenkalady),2008-03-18,0,1515,0,3,0,5449.964912280701
Eastern,Batticaloa,Kattankudy,2008-03-18,0,1951,0,3,0,12001.538461538461
Eastern,Batticaloa,Kattankudy,2008-03-18,0,1732,0,3,0,12001.538461538461
Eastern,Batticaloa,Kattankudy,2008-03-18,0,955,0,3,0,12001.538461538461
Eastern,Batticaloa,Kattankudy,2008-03-18,0,1485,0,3,0,12001.538461538461
Eastern,Batticaloa,Kattankudy,2008-03-18,0,2710,0,3,0,12001.538461538461
Eastern,Batticaloa,Kattankudy,2008-03-18,0,2687,0,3,0,12001.538461538461
Eastern,Batticaloa,Kattankudy,2008-03-18,0,2627,0,3,0,12001.538461538461
Eastern,Batticaloa,Kattankudy,2008-03-18,0,1357,0,3,0,12001.538461538461
Eastern,Batticaloa,Koralai Pattu West (Oddamavadi,2008-03-18,0,2097,0,3,0,6663.727272727273
Eastern,Batticaloa,Koralai Pattu West (Oddamavadi,2008-03-18,0,1560,0,3,0,6663.727272727273
Eastern,Batticaloa,Eravur Pattu (Chenkalady),2008-03-18,0,1006,0,3,0,5449.964912280701
Eastern,Batticaloa,Eravur Town (Eravur),2008-03-18,0,5034,0,3,0,8684.794871794871
Eastern,Batticaloa,Eravur Town (Eravur),2008-03-18,0,2678,0,3,0,8684.794871794871
Eastern,Batticaloa,Eravur Town (Eravur),2008-03-18,0,151,0,3,0,8684.794871794871
Eastern,Batticaloa,Eravur Town (Eravur),2008-03-18,0,3717,0,3,0,8684.794871794871
Eastern,Batticaloa,Manmunai South - West (Peddipe,2008-03-19,0,512,0,3,0,1922.34
Eastern,Batticaloa,Manmunai South - West (Peddipe,2008-03-19,0,538,0,3,0,1922.34
Eastern,Batticaloa,Manmunai South - West (Peddipe,2008-03-19,0,412,0,3,0,1922.34
Eastern,Batticaloa,Manmunai South - West (Peddipe,2008-03-19,0,213,0,3,0,1922.34
Eastern,Batticaloa,Manmunai South - West (Peddipe,2008-03-19,0,361,0,3,0,1922.34
Eastern,Batticaloa,Manmunai South - West (Peddipe,2008-03-19,0,248,0,3,0,1922.34
Eastern,Batticaloa,Manmunai South - West (Peddipe,2008-03-19,0,278,0,3,0,1922.34
Eastern,Batticaloa,Manmunai South - West (Peddipe,2008-03-19,0,470,0,3,0,1922.34
Eastern,Batticaloa,Manmunai South - West (Peddipe,2008-03-19,0,581,0,3,0,1922.34
Eastern,Batticaloa,Manmunai South - West (Peddipe,2008-03-19,0,368,0,3,0,1922.34
Eastern,Batticaloa,Manmunai South - West (Peddipe,2008-03-19,0,846,0,3,0,1922.34
Eastern,Batticaloa,Manmunai South - West (Peddipe,2008-03-19,0,198,0,3,0,1922.34
Eastern,Batticaloa,Manmunai South - West (Peddipe,2008-03-19,0,363,0,3,0,1922.34
Eastern,Batticaloa,Manmunai South - West (Peddipe,2008-03-19,0,239,0,3,0,1922.34
Eastern,Batticaloa,Manmunai South - West (Peddipe,2008-03-19,0,273,0,3,0,1922.34
Eastern,Batticaloa,Manmunai South - West (Peddipe,2008-03-19,0,241,0,3,0,1922.34
Eastern,Batticaloa,Manmunai South - West (Peddipe,2008-03-19,0,242,0,3,0,1922.34
Eastern,Batticaloa,Manmunai South - West (Peddipe,2008-03-19,0,603,0,3,0,1922.34
Eastern,Batticaloa,Manmunai South - West (Peddipe,2008-03-19,0,716,0,3,0,1922.34
Eastern,Batticaloa,Manmunai South - West (Peddipe,2008-03-19,0,128,0,3,0,1922.34
Eastern,Batticaloa,Manmunai South - West (Peddipe,2008-03-19,0,91,0,3,0,1922.34
Eastern,Batticaloa,Manmunai South - West (Peddipe,2008-03-19,0,121,0,3,0,1922.34
Eastern,Batticaloa,Manmunai South - West (Peddipe,2008-03-19,0,89,0,3,0,1922.34
Eastern,Batticaloa,Manmunai South - West (Peddipe,2008-03-19,0,81,0,3,0,1922.34
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2008-03-18,36,4194,0,3,0,5104.213114754099
